Plot_ID,Date,Lat,Lon,altitude
P57_3,8/7/2022 10:24:42,59.51443215042,10.8936716974183,136.332
P57_4,8/7/2022 10:25:46,59.51443215042,10.8936716974183,131.732
P57_5,8/7/2022 10:26:49,59.51443215042,10.8936716974183,128.132
P57_6,8/7/2022 10:27:53,59.51443215042,10.8936716974183,125.132
P57_7,8/7/2022 10:28:56,59.51443215042,10.8936716974183,122.232
P58_1,12/7/2022 10:25:26,59.5134621893678,10.8918431474374,143.134
P58_2,12/7/2022 10:26:31,59.5134621893678,10.8918431474374,132.534
P58_3,12/7/2022 10:27:35,59.5134621893678,10.8918431474374,126.134
P58_4,12/7/2022 10:28:39,59.5134621893678,10.8918431474374,121.534
P58_5,12/7/2022 10:29:42,59.5134621893678,10.8918431474374,117.934
P58_6,12/7/2022 10:30:45,59.5134621893678,10.8918431474374,114.934
P58_7,12/7/2022 10:31:49,59.5134621893678,10.8918431474374,112.034
P59_4,13/7/2022 10:06:53,59.5109288116509,10.8859558784849,113.139
P59_5,13/7/2022 10:07:56,59.5109288116509,10.8859558784849,109.539
P59_6,13/7/2022 10:08:59,59.5109288116509,10.8859558784849,106.539
P59_7,13/7/2022 10:10:03,59.5109288116509,10.8859558784849,103.639
P60_2,13/7/2022 10:30:32,59.510013966497,10.8842060684674,128.541
P60_3,13/7/2022 10:31:36,59.510013966497,10.8842060684674,122.141
P60_4,13/7/2022 10:32:40,59.510013966497,10.8842060684674,117.541
P60_5,13/7/2022 10:33:44,59.510013966497,10.8842060684674,113.941
P60_6,13/7/2022 10:34:47,59.510013966497,10.8842060684674,110.941
P60_7,13/7/2022 10:35:50,59.510013966497,10.8842060684674,108.041
P61_1,13/7/2022 10:45:08,59.5090255708332,10.8816991539074,137.844
P61_2,13/7/2022 10:46:13,59.5090255708332,10.8816991539074,127.244
P61_3,13/7/2022 10:47:17,59.5090255708332,10.8816991539074,120.844
P61_4,13/7/2022 10:48:21,59.5090255708332,10.8816991539074,116.244
P61_5,13/7/2022 10:49:24,59.5090255708332,10.8816991539074,112.644
P61_6,13/7/2022 10:50:27,59.5090255708332,10.8816991539074,109.644
P61_7,13/7/2022 10:51:31,59.5090255708332,10.8816991539074,106.744
P63_1,31/8/2022 13:34:55,59.5074633520859,10.8779234145906,132.047
P64_1,18/7/2022 13:22:42,59.5056111541243,10.8776023879077,127.150
P64_2,18/7/2022 13:23:47,59.5056111541243,10.8776023879077,116.550
P64_3,18/7/2022 13:24:51,59.5056111541243,10.8776023879077,110.150
P64_4,18/7/2022 13:25:55,59.5056111541243,10.8776023879077,105.550
P64_5,18/7/2022 13:26:58,59.5056111541243,10.8776023879077,101.950
P64_6,18/7/2022 13:28:01,59.5056111541243,10.8776023879077,98.950
P64_7,18/7/2022 13:29:05,59.5056111541243,10.8776023879077,96.050
P65_1,18/7/2022 13:31:46,59.5063977398198,10.8796581778829,137.548
P65_2,18/7/2022 13:32:51,59.5063977398198,10.8796581778829,126.948
P65_3,18/7/2022 13:33:56,59.5063977398198,10.8796581778829,120.548
P65_6,18/7/2022 13:37:06,59.5063977398198,10.8796581778829,109.348
P65_7,18/7/2022 13:38:09,59.5063977398198,10.8796581778829,106.448
P67_1,13/7/2022 10:15:24,59.5090344815436,10.8857397322751,139.142
P67_2,13/7/2022 10:16:30,59.5090344815436,10.8857397322751,128.542
P67_3,13/7/2022 10:17:34,59.5090344815436,10.8857397322751,122.142
P67_4,13/7/2022 10:18:37,59.5090344815436,10.8857397322751,117.542
P67_5,13/7/2022 10:19:41,59.5090344815436,10.8857397322751,113.942
P67_6,13/7/2022 10:20:44,59.5090344815436,10.8857397322751,110.942
P67_7,13/7/2022 10:21:47,59.5090344815436,10.8857397322751,108.042
P68_1,13/7/2022 09:45:49,59.5100313794552,10.887438997601,121.740
P68_2,13/7/2022 09:46:54,59.5100313794552,10.887438997601,111.140
P68_3,13/7/2022 09:47:58,59.5100313794552,10.887438997601,104.740
P68_4,13/7/2022 09:49:02,59.5100313794552,10.887438997601,100.140
P68_5,13/7/2022 09:50:06,59.5100313794552,10.887438997601,96.540
P68_6,13/7/2022 09:51:09,59.5100313794552,10.887438997601,93.540
P68_7,13/7/2022 09:52:12,59.5100313794552,10.887438997601,90.640
P69_1,12/7/2022 10:10:39,59.511586405778,10.8915437954921,141.436
P69_2,12/7/2022 10:11:44,59.511586405778,10.8915437954921,130.836
P69_3,12/7/2022 10:12:48,59.511586405778,10.8915437954921,124.436
P69_4,12/7/2022 10:13:52,59.511586405778,10.8915437954921,119.836
P69_5,12/7/2022 10:14:56,59.511586405778,10.8915437954921,116.236
P69_6,12/7/2022 10:15:59,59.511586405778,10.8915437954921,113.236
P69_7,12/7/2022 10:17:02,59.511586405778,10.8915437954921,110.336
P70_1,8/7/2022 11:13:26,59.512552046919,10.8937441299105,138.634
P70_2,8/7/2022 11:14:40,59.512552046919,10.8937441299105,128.034
P70_3,8/7/2022 11:15:45,59.512552046919,10.8937441299105,121.634
P70_4,8/7/2022 11:16:49,59.512552046919,10.8937441299105,117.034
P70_5,8/7/2022 11:17:52,59.512552046919,10.8937441299105,113.434
P70_6,8/7/2022 11:18:55,59.512552046919,10.8937441299105,110.434
P70_7,8/7/2022 11:19:58,59.512552046919,10.8937441299105,107.534
P71_1,8/7/2022 09:42:29,59.5133452714171,10.8958856741877,138.832
P71_2,8/7/2022 09:43:34,59.5133452714171,10.8958856741877,128.232
P71_3,8/7/2022 09:44:39,59.5133452714171,10.8958856741877,121.832
P71_4,8/7/2022 09:45:42,59.5133452714171,10.8958856741877,117.232
P71_5,8/7/2022 09:46:46,59.5133452714171,10.8958856741877,113.632
P71_6,8/7/2022 09:47:49,59.5133452714171,10.8958856741877,110.632
P71_7,8/7/2022 09:48:52,59.5133452714171,10.8958856741877,107.732
P72_1,8/7/2022 09:51:59,59.5143717964984,10.8977845187455,141.530
P72_2,8/7/2022 09:53:04,59.5143717964984,10.8977845187455,130.930
P72_3,8/7/2022 09:54:08,59.5143717964984,10.8977845187455,124.530
P72_4,8/7/2022 09:55:12,59.5143717964984,10.8977845187455,119.930
P72_5,8/7/2022 09:56:16,59.5143717964984,10.8977845187455,116.330
P72_6,8/7/2022 09:57:19,59.5143717964984,10.8977845187455,113.330
P73_1,22/6/2022 11:42:17,59.5150656275088,10.9001154295221,127.528
P73_2,22/6/2022 11:43:20,59.5150656275088,10.9001154295221,122.928
P73_3,22/6/2022 11:44:24,59.5150656275088,10.9001154295221,119.328
P73_4,22/6/2022 11:45:27,59.5150656275088,10.9001154295221,116.328
P73_5,22/6/2022 11:46:30,59.5150656275088,10.9001154295221,113.428
